date,number,latitude,longitude,tp
2017-09-19,2,36.0,128.0,841.1
2017-09-19,2,36.0,129.0,874.89
2017-09-19,2,35.0,126.0,676.31
2017-09-19,2,35.0,127.0,800.52
2017-09-19,2,35.0,128.0,846.15
2017-09-19,2,35.0,129.0,879.48
2017-09-19,2,34.0,126.0,731.36
2017-09-19,2,34.0,127.0,817.2
2017-09-19,2,34.0,128.0,862.48
2017-09-19,2,34.0,129.0,850.15
2017-09-19,2,33.0,126.0,862.58
2017-09-19,2,33.0,127.0,949.44
2017-09-19,2,33.0,128.0,988.03
2017-09-19,2,33.0,129.0,975.52
2017-09-19,3,40.0,126.0,728.73
2017-09-19,3,40.0,127.0,786.23
2017-09-19,3,40.0,128.0,768.85
2017-09-19,3,40.0,129.0,767.24
2017-09-19,3,39.0,126.0,801.78
2017-09-19,3,39.0,127.0,861.48
2017-09-19,3,39.0,128.0,979.81
2017-09-19,3,39.0,129.0,977.96
2017-09-19,3,38.0,126.0,824.69
2017-09-19,3,38.0,127.0,1084.53
2017-09-19,3,38.0,128.0,1204.69
2017-09-19,3,38.0,129.0,1127.02
2017-09-19,3,37.0,126.0,926.85
2017-09-19,3,37.0,127.0,1189.86
2017-09-19,3,37.0,128.0,1255.36
2017-09-19,3,37.0,129.0,1176.3
2017-09-19,3,36.0,126.0,1041.34
2017-09-19,3,36.0,127.0,1247.01
2017-09-19,3,36.0,128.0,1312.81
2017-09-19,3,36.0,129.0,1117.24
2017-09-19,3,35.0,126.0,1071.64
2017-09-19,3,35.0,127.0,1278.76
2017-09-19,3,35.0,128.0,1266.56
2017-09-19,3,35.0,129.0,1069.27
2017-09-19,3,34.0,126.0,1113.67
2017-09-19,3,34.0,127.0,1214.84
2017-09-19,3,34.0,128.0,1203.07
2017-09-19,3,34.0,129.0,1252.87
2017-09-19,3,33.0,126.0,1146.65
2017-09-19,3,33.0,127.0,1250.1
2017-09-19,3,33.0,128.0,1474.09
2017-09-19,3,33.0,129.0,1524.68
2017-09-19,4,40.0,126.0,559.59
2017-09-19,4,40.0,127.0,559.91
2017-09-19,4,40.0,128.0,570.79
2017-09-19,4,40.0,129.0,553.89
2017-09-19,4,39.0,126.0,440.5
2017-09-19,4,39.0,127.0,441.42
2017-09-19,4,39.0,128.0,435.05
2017-09-19,4,39.0,129.0,417.89
2017-09-19,4,38.0,126.0,318.74
2017-09-19,4,38.0,127.0,447.7
2017-09-19,4,38.0,128.0,442.04
2017-09-19,4,38.0,129.0,427.96
2017-09-19,4,37.0,126.0,278.91
2017-09-19,4,37.0,127.0,409.57
2017-09-19,4,37.0,128.0,534.8
2017-09-19,4,37.0,129.0,520.78
2017-09-19,4,36.0,126.0,325.05
2017-09-19,4,36.0,127.0,502.49
2017-09-19,4,36.0,128.0,629.55
2017-09-19,4,36.0,129.0,666.69
2017-09-19,4,35.0,126.0,554.3
2017-09-19,4,35.0,127.0,733.57
2017-09-19,4,35.0,128.0,743.58
2017-09-19,4,35.0,129.0,780.64
2017-09-19,4,34.0,126.0,737.16
2017-09-19,4,34.0,127.0,844.64
2017-09-19,4,34.0,128.0,855.2
2017-09-19,4,34.0,129.0,874.64
2017-09-19,4,33.0,126.0,762.19
2017-09-19,4,33.0,127.0,871.39
2017-09-19,4,33.0,128.0,1053.21
2017-09-19,4,33.0,129.0,1073.79
2017-09-19,5,40.0,126.0,1066.91
2017-09-19,5,40.0,127.0,899.51
2017-09-19,5,40.0,128.0,823.19
2017-09-19,5,40.0,129.0,761.93
2017-09-19,5,39.0,126.0,1099.06
2017-09-19,5,39.0,127.0,930.61
2017-09-19,5,39.0,128.0,828.93
2017-09-19,5,39.0,129.0,766.38
2017-09-19,5,38.0,126.0,1054.42
2017-09-19,5,38.0,127.0,1186.8
2017-09-19,5,38.0,128.0,1084.56
2017-09-19,5,38.0,129.0,930.64
2017-09-19,5,37.0,126.0,1089.52
2017-09-19,5,37.0,127.0,1224.0
2017-09-19,5,37.0,128.0,1259.93
2017-09-19,5,37.0,129.0,1104.03
2017-09-19,5,36.0,126.0,1153.01
2017-09-19,5,36.0,127.0,1302.77
2017-09-19,5,36.0,128.0,1337.81
2017-09-19,5,36.0,129.0,1058.88
2017-09-19,5,35.0,126.0,1250.05
2017-09-19,5,35.0,127.0,1400.28
2017-09-19,5,35.0,128.0,1188.46
2017-09-19,5,35.0,129.0,906.28
2017-09-19,5,34.0,126.0,1268.15
2017-09-19,5,34.0,127.0,1201.52
2017-09-19,5,34.0,128.0,987.41
2017-09-19,5,34.0,129.0,842.42
2017-09-19,5,33.0,126.0,1140.95
2017-09-19,5,33.0,127.0,1074.16
2017-09-19,5,33.0,128.0,962.55
2017-09-19,5,33.0,129.0,815.69
2017-09-19,6,40.0,126.0,815.88
2017-09-19,6,40.0,127.0,786.77
2017-09-19,6,40.0,128.0,718.07
2017-09-19,6,40.0,129.0,601.73
2017-09-19,6,39.0,126.0,705.02
2017-09-19,6,39.0,127.0,676.17
2017-09-19,6,39.0,128.0,683.4
2017-09-19,6,39.0,129.0,565.74
2017-09-19,6,38.0,126.0,674.16
2017-09-19,6,38.0,127.0,683.42
2017-09-19,6,38.0,128.0,691.35
2017-09-19,6,38.0,129.0,670.88
2017-09-19,6,37.0,126.0,693.92
2017-09-19,6,37.0,127.0,702.84
2017-09-19,6,37.0,128.0,708.32
2017-09-19,6,37.0,129.0,687.96
2017-09-19,6,36.0,126.0,697.66
2017-09-19,6,36.0,127.0,669.91
2017-09-19,6,36.0,128.0,675.39
2017-09-19,6,36.0,129.0,655.14
2017-09-19,6,35.0,126.0,696.29
2017-09-19,6,35.0,127.0,668.09
2017-09-19,6,35.0,128.0,597.8
2017-09-19,6,35.0,129.0,576.88
2017-09-19,6,34.0,126.0,718.12
2017-09-19,6,34.0,127.0,665.16
2017-09-19,6,34.0,128.0,593.8
2017-09-19,6,34.0,129.0,576.56
2017-09-19,6,33.0,126.0,780.03
2017-09-19,6,33.0,127.0,726.66
2017-09-19,6,33.0,128.0,683.24
2017-09-19,6,33.0,129.0,665.86
2017-09-19,7,40.0,126.0,917.24
2017-09-19,7,40.0,127.0,926.45
2017-09-19,7,40.0,128.0,894.68
2017-09-19,7,40.0,129.0,763.97
2017-09-19,7,39.0,126.0,925.32
2017-09-19,7,39.0,127.0,934.91
2017-09-19,7,39.0,128.0,907.6
2017-09-19,7,39.0,129.0,775.27
2017-09-19,7,38.0,126.0,890.78
2017-09-19,7,38.0,127.0,985.8
2017-09-19,7,38.0,128.0,959.03
2017-09-19,7,38.0,129.0,894.54
2017-09-19,7,37.0,126.0,802.51
2017-09-19,7,37.0,127.0,898.81
2017-09-19,7,37.0,128.0,1028.4
2017-09-19,7,37.0,129.0,963.49
2017-09-19,7,36.0,126.0,789.94
2017-09-19,7,36.0,127.0,960.16
2017-09-19,7,36.0,128.0,1091.16
2017-09-19,7,36.0,129.0,1083.27
2017-09-19,7,35.0,126.0,929.91
2017-09-19,7,35.0,127.0,1102.36
2017-09-19,7,35.0,128.0,1224.32
2017-09-19,7,35.0,129.0,1216.15
2017-09-19,7,34.0,126.0,982.8
2017-09-19,7,34.0,127.0,1188.09
2017-09-19,7,34.0,128.0,1312.25
2017-09-19,7,34.0,129.0,1159.51
2017-09-19,7,33.0,126.0,1099.54
2017-09-19,7,33.0,127.0,1307.39
2017-09-19,7,33.0,128.0,1380.46
2017-09-19,7,33.0,129.0,1225.66
2017-09-19,8,40.0,126.0,935.64
2017-09-19,8,40.0,127.0,936.33
2017-09-19,8,40.0,128.0,789.13
2017-09-19,8,40.0,129.0,622.54
2017-09-19,8,39.0,126.0,901.69
2017-09-19,8,39.0,127.0,903.19
2017-09-19,8,39.0,128.0,790.18
2017-09-19,8,39.0,129.0,620.47
2017-09-19,8,38.0,126.0,909.88
2017-09-19,8,38.0,127.0,989.43
2017-09-19,8,38.0,128.0,875.53
2017-09-19,8,38.0,129.0,637.18
2017-09-19,8,37.0,126.0,791.41
2017-09-19,8,37.0,127.0,871.5
2017-09-19,8,37.0,128.0,819.02
2017-09-19,8,37.0,129.0,578.2
2017-09-19,8,36.0,126.0,711.25
2017-09-19,8,36.0,127.0,698.44
2017-09-19,8,36.0,128.0,645.64
2017-09-19,8,36.0,129.0,589.0
2017-09-19,8,35.0,126.0,668.97
2017-09-19,8,35.0,127.0,656.22
2017-09-19,8,35.0,128.0,676.6
2017-09-19,8,35.0,129.0,619.69
2017-09-19,8,34.0,126.0,693.47
2017-09-19,8,34.0,127.0,811.61
2017-09-19,8,34.0,128.0,832.94
2017-09-19,8,34.0,129.0,854.21
2017-09-19,8,33.0,126.0,839.06
2017-09-19,8,33.0,127.0,958.33
2017-09-19,8,33.0,128.0,1033.18
2017-09-19,8,33.0,129.0,1054.99
2017-09-19,9,40.0,126.0,571.94
2017-09-19,9,40.0,127.0,614.11
2017-09-19,9,40.0,128.0,596.03
2017-09-19,9,40.0,129.0,566.73
2017-09-19,9,39.0,126.0,625.36
2017-09-19,9,39.0,127.0,667.93
2017-09-19,9,39.0,128.0,683.53
2017-09-19,9,39.0,129.0,653.45
2017-09-19,9,38.0,126.0,704.45
2017-09-19,9,38.0,127.0,677.86
2017-09-19,9,38.0,128.0,693.87
2017-09-19,9,38.0,129.0,685.03
2017-09-19,9,37.0,126.0,621.76
2017-09-19,9,37.0,127.0,595.31
2017-09-19,9,37.0,128.0,713.99
2017-09-19,9,37.0,129.0,705.47
2017-09-19,9,36.0,126.0,547.64
2017-09-19,9,36.0,127.0,614.35
2017-09-19,9,36.0,128.0,733.99
2017-09-19,9,36.0,129.0,770.63
2017-09-19,9,35.0,126.0,561.2
2017-09-19,9,35.0,127.0,628.53
2017-09-19,9,35.0,128.0,661.0
2017-09-19,9,35.0,129.0,698.09
2017-09-19,9,34.0,126.0,539.34
2017-09-19,9,34.0,127.0,632.5
2017-09-19,9,34.0,128.0,665.46
2017-09-19,9,34.0,129.0,666.99
2017-09-19,9,33.0,126.0,656.43
2017-09-19,9,33.0,127.0,750.51
2017-09-19,9,33.0,128.0,731.31
2017-09-19,9,33.0,129.0,732.22
2017-09-20,0,40.0,126.0,820.15
2017-09-20,0,40.0,127.0,906.63
2017-09-20,0,40.0,128.0,875.21
2017-09-20,0,40.0,129.0,789.02
2017-09-20,0,39.0,126.0,991.23
2017-09-20,0,39.0,127.0,1078.46
2017-09-20,0,39.0,128.0,1049.43
2017-09-20,0,39.0,129.0,961.58
2017-09-20,0,38.0,126.0,1229.77
2017-09-20,0,38.0,127.0,1185.46
2017-09-20,0,38.0,128.0,1156.34
2017-09-20,0,38.0,129.0,1064.33
2017-09-20,0,37.0,126.0,1170.85
2017-09-20,0,37.0,127.0,1125.83
2017-09-20,0,37.0,128.0,1129.54
2017-09-20,0,37.0,129.0,1036.64
2017-09-20,0,36.0,126.0,1011.75
2017-09-20,0,36.0,127.0,1091.89
2017-09-20,0,36.0,128.0,1094.95
2017-09-20,0,36.0,129.0,991.79
2017-09-20,0,35.0,126.0,1059.1
2017-09-20,0,35.0,127.0,1139.99
2017-09-20,0,35.0,128.0,1005.3
2017-09-20,0,35.0,129.0,900.51
2017-09-20,0,34.0,126.0,1010.51
2017-09-20,0,34.0,127.0,1002.35
2017-09-20,0,34.0,128.0,866.69
2017-09-20,0,34.0,129.0,810.19
2017-09-20,0,33.0,126.0,877.36
2017-09-20,0,33.0,127.0,869.06
2017-09-20,0,33.0,128.0,811.34
2017-09-20,0,33.0,129.0,754.41
2017-09-20,1,40.0,126.0,857.37
2017-09-20,1,40.0,127.0,851.63
2017-09-20,1,40.0,128.0,830.49
2017-09-20,1,40.0,129.0,792.19
2017-09-20,1,39.0,126.0,806.11
2017-09-20,1,39.0,127.0,800.17
2017-09-20,1,39.0,128.0,808.66
2017-09-20,1,39.0,129.0,769.31
2017-09-20,1,38.0,126.0,829.95
2017-09-20,1,38.0,127.0,869.35
2017-09-20,1,38.0,128.0,878.0
2017-09-20,1,38.0,129.0,750.27
2017-09-20,1,37.0,126.0,848.94
2017-09-20,1,37.0,127.0,888.9
2017-09-20,1,37.0,128.0,928.3
2017-09-20,1,37.0,129.0,799.26
2017-09-20,1,36.0,126.0,885.71
2017-09-20,1,36.0,127.0,949.73
2017-09-20,1,36.0,128.0,988.95
2017-09-20,1,36.0,129.0,915.04
2017-09-20,1,35.0,126.0,1064.33
2017-09-20,1,35.0,127.0,1128.87
2017-09-20,1,35.0,128.0,1051.47
2017-09-20,1,35.0,129.0,976.43
2017-09-20,1,34.0,126.0,1188.57
2017-09-20,1,34.0,127.0,1207.56
2017-09-20,1,34.0,128.0,1129.3
2017-09-20,1,34.0,129.0,1045.02
2017-09-20,1,33.0,126.0,1264.31
2017-09-20,1,33.0,127.0,1283.89
2017-09-20,1,33.0,128.0,1204.12
2017-09-20,1,33.0,129.0,1118.83
2017-09-20,2,40.0,126.0,701.26
2017-09-20,2,40.0,127.0,783.38
2017-09-20,2,40.0,128.0,821.28
2017-09-20,2,40.0,129.0,755.27
2017-09-20,2,39.0,126.0,722.15
2017-09-20,2,39.0,127.0,805.68
2017-09-20,2,39.0,128.0,787.95
2017-09-20,2,39.0,129.0,720.65
2017-09-20,2,38.0,126.0,706.87
2017-09-20,2,38.0,127.0,783.33
2017-09-20,2,38.0,128.0,766.22
2017-09-20,2,38.0,129.0,755.56
2017-09-20,2,37.0,126.0,577.47
2017-09-20,2,37.0,127.0,654.98
2017-09-20,2,37.0,128.0,792.3
2017-09-20,2,37.0,129.0,782.07
2017-09-20,2,36.0,126.0,579.78
2017-09-20,2,36.0,127.0,703.78
2017-09-20,2,36.0,128.0,842.76
2017-09-20,2,36.0,129.0,879.8
2017-09-20,2,35.0,126.0,677.68
2017-09-20,2,35.0,127.0,803.15
2017-09-20,2,35.0,128.0,849.1
2017-09-20,2,35.0,129.0,885.76
2017-09-20,2,34.0,126.0,733.3
2017-09-20,2,34.0,127.0,819.69
2017-09-20,2,34.0,128.0,865.27
2017-09-20,2,34.0,129.0,852.25
2017-09-20,2,33.0,126.0,865.46
2017-09-20,2,33.0,127.0,952.9
2017-09-20,2,33.0,128.0,990.34
2017-09-20,2,33.0,129.0,977.13
2017-09-20,3,40.0,126.0,728.73
2017-09-20,3,40.0,127.0,786.23
2017-09-20,3,40.0,128.0,768.85
2017-09-20,3,40.0,129.0,767.24
2017-09-20,3,39.0,126.0,801.78
2017-09-20,3,39.0,127.0,861.48
2017-09-20,3,39.0,128.0,979.81
2017-09-20,3,39.0,129.0,977.96
2017-09-20,3,38.0,126.0,824.69
2017-09-20,3,38.0,127.0,1084.56
2017-09-20,3,38.0,128.0,1204.69
2017-09-20,3,38.0,129.0,1127.12
2017-09-20,3,37.0,126.0,926.85
2017-09-20,3,37.0,127.0,1189.89
2017-09-20,3,37.0,128.0,1255.5
2017-09-20,3,37.0,129.0,1176.54
2017-09-20,3,36.0,126.0,1041.45
2017-09-20,3,36.0,127.0,1247.42
2017-09-20,3,36.0,128.0,1313.35
2017-09-20,3,36.0,129.0,1118.37
2017-09-20,3,35.0,126.0,1071.88
2017-09-20,3,35.0,127.0,1279.32
2017-09-20,3,35.0,128.0,1269.89
2017-09-20,3,35.0,129.0,1073.2
2017-09-20,3,34.0,126.0,1114.47
2017-09-20,3,34.0,127.0,1220.8
2017-09-20,3,34.0,128.0,1211.8
2017-09-20,3,34.0,129.0,1258.29
2017-09-20,3,33.0,126.0,1160.64
2017-09-20,3,33.0,127.0,1269.33
2017-09-20,3,33.0,128.0,1485.82
2017-09-20,3,33.0,129.0,1533.01
2017-09-20,4,40.0,126.0,561.82
2017-09-20,4,40.0,127.0,564.48
2017-09-20,4,40.0,128.0,578.82
2017-09-20,4,40.0,129.0,560.5
2017-09-20,4,39.0,126.0,441.44
2017-09-20,4,39.0,127.0,444.72
2017-09-20,4,39.0,128.0,439.05
2017-09-20,4,39.0,129.0,420.47
2017-09-20,4,38.0,126.0,319.49
2017-09-20,4,38.0,127.0,447.89
2017-09-20,4,38.0,128.0,442.98
2017-09-20,4,38.0,129.0,428.77
2017-09-20,4,37.0,126.0,280.01
2017-09-20,4,37.0,127.0,410.1
2017-09-20,4,37.0,128.0,535.2
2017-09-20,4,37.0,129.0,521.07
2017-09-20,4,36.0,126.0,326.82
2017-09-20,4,36.0,127.0,504.15
2017-09-20,4,36.0,128.0,631.08
2017-09-20,4,36.0,129.0,667.36
2017-09-20,4,35.0,126.0,557.22
2017-09-20,4,35.0,127.0,736.39
2017-09-20,4,35.0,128.0,746.72
2017-09-20,4,35.0,129.0,782.93
2017-09-20,4,34.0,126.0,740.44
2017-09-20,4,34.0,127.0,846.55
2017-09-20,4,34.0,128.0,857.46
2017-09-20,4,34.0,129.0,876.77
2017-09-20,4,33.0,126.0,764.15
2017-09-20,4,33.0,127.0,871.98
2017-09-20,4,33.0,128.0,1053.56
2017-09-20,4,33.0,129.0,1074.0
2017-09-20,5,40.0,126.0,1067.85
2017-09-20,5,40.0,127.0,899.84
2017-09-20,5,40.0,128.0,823.4
2017-09-20,5,40.0,129.0,762.01
2017-09-20,5,39.0,126.0,1099.84
2017-09-20,5,39.0,127.0,930.8
2017-09-20,5,39.0,128.0,829.42
2017-09-20,5,39.0,129.0,766.76
2017-09-20,5,38.0,126.0,1054.58
2017-09-20,5,38.0,127.0,1186.99
2017-09-20,5,38.0,128.0,1085.07
2017-09-20,5,38.0,129.0,932.17
2017-09-20,5,37.0,126.0,1089.6
2017-09-20,5,37.0,127.0,1224.13
2017-09-20,5,37.0,128.0,1260.57
2017-09-20,5,37.0,129.0,1105.72
2017-09-20,5,36.0,126.0,1153.09
2017-09-20,5,36.0,127.0,1302.85
2017-09-20,5,36.0,128.0,1338.41
2017-09-20,5,36.0,129.0,1060.73
2017-09-20,5,35.0,126.0,1250.13
2017-09-20,5,35.0,127.0,1400.39
2017-09-20,5,35.0,128.0,1189.35
2017-09-20,5,35.0,129.0,908.46
2017-09-20,5,34.0,126.0,1268.47
2017-09-20,5,34.0,127.0,1201.7
2017-09-20,5,34.0,128.0,988.38
2017-09-20,5,34.0,129.0,844.78
2017-09-20,5,33.0,126.0,1141.3
2017-09-20,5,33.0,127.0,1074.4
2017-09-20,5,33.0,128.0,963.51
2017-09-20,5,33.0,129.0,818.08
2017-09-20,6,40.0,126.0,815.88
2017-09-20,6,40.0,127.0,786.77
2017-09-20,6,40.0,128.0,718.07
2017-09-20,6,40.0,129.0,601.78
2017-09-20,6,39.0,126.0,705.02
2017-09-20,6,39.0,127.0,676.17
2017-09-20,6,39.0,128.0,683.4
2017-09-20,6,39.0,129.0,565.79
2017-09-20,6,38.0,126.0,674.16
2017-09-20,6,38.0,127.0,683.42
2017-09-20,6,38.0,128.0,691.35
2017-09-20,6,38.0,129.0,670.88
2017-09-20,6,37.0,126.0,693.92
2017-09-20,6,37.0,127.0,702.84
2017-09-20,6,37.0,128.0,708.32
2017-09-20,6,37.0,129.0,687.96
2017-09-20,6,36.0,126.0,697.66
2017-09-20,6,36.0,127.0,669.91
2017-09-20,6,36.0,128.0,675.39
2017-09-20,6,36.0,129.0,655.14
2017-09-20,6,35.0,126.0,696.29
2017-09-20,6,35.0,127.0,668.09
2017-09-20,6,35.0,128.0,597.8
2017-09-20,6,35.0,129.0,576.88
2017-09-20,6,34.0,126.0,718.12
2017-09-20,6,34.0,127.0,665.16
2017-09-20,6,34.0,128.0,593.8
2017-09-20,6,34.0,129.0,576.56
2017-09-20,6,33.0,126.0,780.05
2017-09-20,6,33.0,127.0,726.66
2017-09-20,6,33.0,128.0,683.24
2017-09-20,6,33.0,129.0,665.86
2017-09-20,7,40.0,126.0,917.27
2017-09-20,7,40.0,127.0,926.48
2017-09-20,7,40.0,128.0,894.68
2017-09-20,7,40.0,129.0,763.97
2017-09-20,7,39.0,126.0,925.32
2017-09-20,7,39.0,127.0,934.91
2017-09-20,7,39.0,128.0,907.6
2017-09-20,7,39.0,129.0,775.27
2017-09-20,7,38.0,126.0,890.78
2017-09-20,7,38.0,127.0,985.8
2017-09-20,7,38.0,128.0,959.03
2017-09-20,7,38.0,129.0,894.54
2017-09-20,7,37.0,126.0,802.51
2017-09-20,7,37.0,127.0,898.81
2017-09-20,7,37.0,128.0,1028.4
2017-09-20,7,37.0,129.0,963.49
2017-09-20,7,36.0,126.0,789.96
2017-09-20,7,36.0,127.0,960.21
2017-09-20,7,36.0,128.0,1091.19
2017-09-20,7,36.0,129.0,1083.29
2017-09-20,7,35.0,126.0,929.91
2017-09-20,7,35.0,127.0,1102.42
2017-09-20,7,35.0,128.0,1224.45
2017-09-20,7,35.0,129.0,1216.26
2017-09-20,7,34.0,126.0,984.76
2017-09-20,7,34.0,127.0,1188.3
2017-09-20,7,34.0,128.0,1312.52
2017-09-20,7,34.0,129.0,1160.26
2017-09-20,7,33.0,126.0,1101.64
2017-09-20,7,33.0,127.0,1307.71
2017-09-20,7,33.0,128.0,1381.75
2017-09-20,7,33.0,129.0,1227.46
2017-09-20,8,40.0,126.0,935.64
2017-09-20,8,40.0,127.0,936.33
2017-09-20,8,40.0,128.0,789.13
2017-09-20,8,40.0,129.0,622.54
2017-09-20,8,39.0,126.0,901.69
2017-09-20,8,39.0,127.0,903.19
2017-09-20,8,39.0,128.0,790.23
2017-09-20,8,39.0,129.0,620.53
2017-09-20,8,38.0,126.0,909.88
2017-09-20,8,38.0,127.0,989.51
2017-09-20,8,38.0,128.0,875.69
2017-09-20,8,38.0,129.0,637.28
2017-09-20,8,37.0,126.0,791.41
2017-09-20,8,37.0,127.0,871.56
2017-09-20,8,37.0,128.0,819.1
2017-09-20,8,37.0,129.0,578.28
2017-09-20,8,36.0,126.0,711.25
2017-09-20,8,36.0,127.0,698.44
2017-09-20,8,36.0,128.0,645.64
2017-09-20,8,36.0,129.0,589.08
2017-09-20,8,35.0,126.0,668.97
2017-09-20,8,35.0,127.0,656.22
2017-09-20,8,35.0,128.0,676.63
2017-09-20,8,35.0,129.0,619.77
2017-09-20,8,34.0,126.0,693.47
2017-09-20,8,34.0,127.0,811.64
2017-09-20,8,34.0,128.0,832.96
2017-09-20,8,34.0,129.0,857.21
2017-09-20,8,33.0,126.0,839.06
2017-09-20,8,33.0,127.0,958.36
2017-09-20,8,33.0,128.0,1033.39
2017-09-20,8,33.0,129.0,1058.21
2017-09-20,9,40.0,126.0,572.29
2017-09-20,9,40.0,127.0,614.62
2017-09-20,9,40.0,128.0,596.81
2017-09-20,9,40.0,129.0,567.38
2017-09-20,9,39.0,126.0,625.39
2017-09-20,9,39.0,127.0,668.09
2017-09-20,9,39.0,128.0,684.39
2017-09-20,9,39.0,129.0,654.15
2017-09-20,9,38.0,126.0,704.45
2017-09-20,9,38.0,127.0,678.13
2017-09-20,9,38.0,128.0,694.81
2017-09-20,9,38.0,129.0,685.89
2017-09-20,9,37.0,126.0,621.76
2017-09-20,9,37.0,127.0,595.58
2017-09-20,9,37.0,128.0,714.26
2017-09-20,9,37.0,129.0,705.66
2017-09-20,9,36.0,126.0,547.64
2017-09-20,9,36.0,127.0,614.35
2017-09-20,9,36.0,128.0,734.02
2017-09-20,9,36.0,129.0,770.63
2017-09-20,9,35.0,126.0,561.23
2017-09-20,9,35.0,127.0,628.53
2017-09-20,9,35.0,128.0,661.0
2017-09-20,9,35.0,129.0,698.09
2017-09-20,9,34.0,126.0,539.66
2017-09-20,9,34.0,127.0,632.53
2017-09-20,9,34.0,128.0,665.51
2017-09-20,9,34.0,129.0,666.99
2017-09-20,9,33.0,126.0,656.89
2017-09-20,9,33.0,127.0,750.7
2017-09-20,9,33.0,128.0,731.44
2017-09-20,9,33.0,129.0,732.3
2017-09-21,0,40.0,126.0,821.98
2017-09-21,0,40.0,127.0,907.65
2017-09-21,0,40.0,128.0,877.33
2017-09-21,0,40.0,129.0,791.2
2017-09-21,0,39.0,126.0,992.54
2017-09-21,0,39.0,127.0,1078.97
2017-09-21,0,39.0,128.0,1050.47
2017-09-21,0,39.0,129.0,962.65
2017-09-21,0,38.0,126.0,1231.49
2017-09-21,0,38.0,127.0,1186.02
2017-09-21,0,38.0,128.0,1157.42
2017-09-21,0,38.0,129.0,1065.73
2017-09-21,0,37.0,126.0,1173.75
2017-09-21,0,37.0,127.0,1127.58
2017-09-21,0,37.0,128.0,1130.56
2017-09-21,0,37.0,129.0,1038.01
2017-09-21,0,36.0,126.0,1019.16
2017-09-21,0,36.0,127.0,1098.31
2017-09-21,0,36.0,128.0,1100.62
2017-09-21,0,36.0,129.0,994.21
2017-09-21,0,35.0,126.0,1084.56
2017-09-21,0,35.0,127.0,1164.43
2017-09-21,0,35.0,128.0,1015.35
2017-09-21,0,35.0,129.0,907.22
2017-09-21,0,34.0,126.0,1047.06
2017-09-21,0,34.0,127.0,1039.11
2017-09-21,0,34.0,128.0,888.9
2017-09-21,0,34.0,129.0,818.08
2017-09-21,0,33.0,126.0,915.39
2017-09-21,0,33.0,127.0,907.3
2017-09-21,0,33.0,128.0,836.56
2017-09-21,0,33.0,129.0,765.2
2017-09-21,1,40.0,126.0,865.7
2017-09-21,1,40.0,127.0,870.0
2017-09-21,1,40.0,128.0,850.96
2017-09-21,1,40.0,129.0,811.34
2017-09-21,1,39.0,126.0,825.93
2017-09-21,1,39.0,127.0,830.22
2017-09-21,1,39.0,128.0,842.04
2017-09-21,1,39.0,129.0,801.35
2017-09-21,1,38.0,126.0,849.34
2017-09-21,1,38.0,127.0,897.69
2017-09-21,1,38.0,128.0,909.77
2017-09-21,1,38.0,129.0,783.89
2017-09-21,1,37.0,126.0,858.1
2017-09-21,1,37.0,127.0,907.09
2017-09-21,1,37.0,128.0,954.54
2017-09-21,1,37.0,129.0,827.38
2017-09-21,1,36.0,126.0,890.57
2017-09-21,1,36.0,127.0,959.19
2017-09-21,1,36.0,128.0,1006.56
2017-09-21,1,36.0,129.0,934.96
2017-09-21,1,35.0,126.0,1065.14
2017-09-21,1,35.0,127.0,1134.29
2017-09-21,1,35.0,128.0,1059.85
2017-09-21,1,35.0,129.0,987.15
2017-09-21,1,34.0,126.0,1189.94
2017-09-21,1,34.0,127.0,1208.42
2017-09-21,1,34.0,128.0,1133.11
2017-09-21,1,34.0,129.0,1049.62
2017-09-21,1,33.0,126.0,1265.54
2017-09-21,1,33.0,127.0,1284.58
2017-09-21,1,33.0,128.0,1205.57
2017-09-21,1,33.0,129.0,1121.05
2017-09-21,2,40.0,126.0,701.77
2017-09-21,2,40.0,127.0,783.73
2017-09-21,2,40.0,128.0,821.33
2017-09-21,2,40.0,129.0,755.29
2017-09-21,2,39.0,126.0,722.39
2017-09-21,2,39.0,127.0,805.76
2017-09-21,2,39.0,128.0,788.0
2017-09-21,2,39.0,129.0,720.65
2017-09-21,2,38.0,126.0,706.87
2017-09-21,2,38.0,127.0,783.33
2017-09-21,2,38.0,128.0,766.22
2017-09-21,2,38.0,129.0,755.59
2017-09-21,2,37.0,126.0,577.47
2017-09-21,2,37.0,127.0,654.98
2017-09-21,2,37.0,128.0,792.3
2017-09-21,2,37.0,129.0,782.1
2017-09-21,2,36.0,126.0,579.78
2017-09-21,2,36.0,127.0,703.78
2017-09-21,2,36.0,128.0,842.76
2017-09-21,2,36.0,129.0,880.5
2017-09-21,2,35.0,126.0,677.68
2017-09-21,2,35.0,127.0,803.18
2017-09-21,2,35.0,128.0,850.55
2017-09-21,2,35.0,129.0,887.94
2017-09-21,2,34.0,126.0,733.32
2017-09-21,2,34.0,127.0,820.63
2017-09-21,2,34.0,128.0,867.69
2017-09-21,2,34.0,129.0,856.89
2017-09-21,2,33.0,126.0,865.62
2017-09-21,2,33.0,127.0,953.98
2017-09-21,2,33.0,128.0,994.88
2017-09-21,2,33.0,129.0,983.92
2017-09-21,3,40.0,126.0,728.73
2017-09-21,3,40.0,127.0,786.23
2017-09-21,3,40.0,128.0,768.85
